Team,Over Record,Over %,Under %,Total +/-
S Indiana,23-14-0,62.2%,37.8%,+5.1
S Dakota St,111-69-1,61.7%,38.3%,+5.4
NJIT,73-46-1,61.3%,38.7%,+2.8
Delaware St,74-47-1,61.2%,38.8%,+4.2
New Orleans,108-70-3,60.7%,39.3%,+3.3
Sacred Hrt,78-52-0,60.0%,40.0%,+5.4
Central Ark,73-49-2,59.8%,40.2%,+3.8
Charlotte,155-105-6,59.6%,40.4%,+3.2
Oral Roberts,118-80-2,59.6%,40.4%,+3.3
Lg Beach St,177-120-2,59.6%,40.4%,+4.9
Weber St,155-107-1,59.2%,40.8%,+2.1
North Dakota,107-75-1,58.8%,41.2%,+4.1
NC-Asheville,65-46-4,58.6%,41.4%,+3.6
NC A&T,67-48-1,58.3%,41.7%,+3.2
Hawaii,125-90-3,58.1%,41.9%,+3.0
Youngs St,163-120-1,57.6%,42.4%,+2.8
Iowa St,130-96-4,57.5%,42.5%,+4.0
UTSA,88-65-2,57.5%,42.5%,+4.6
Baylor,119-88-4,57.5%,42.5%,+2.9
Morgan St,67-50-1,57.3%,42.7%,+2.2
Illinois St,145-109-4,57.1%,42.9%,+2.9
Buffalo,154-116-1,57.0%,43.0%,+3.2
Indiana St,148-112-5,56.9%,43.1%,+3.5
Providence,133-101-4,56.8%,43.2%,+2.3
E Washingtn,178-136-4,56.7%,43.3%,+2.4
Boston Col,130-100-7,56.5%,43.5%,+1.0
Marquette,132-103-4,56.2%,43.8%,+3.4
Dayton,128-100-4,56.1%,43.9%,+2.1
SC Upstate,76-60-0,55.9%,44.1%,+0.8
WI-Grn Bay,163-130-3,55.6%,44.4%,+2.4
Sam Hous St,65-52-0,55.6%,44.4%,+1.1
NW State,65-52-3,55.6%,44.4%,+2.5
Holy Cross,70-56-4,55.6%,44.4%,+0.6
Bellarmine,36-29-1,55.4%,44.6%,+1.5
Abl Christian,52-42-1,55.3%,44.7%,+1.9
Rhode Island,141-114-3,55.3%,44.7%,+2.0
Stetson,68-55-3,55.3%,44.7%,+2.1
Queens,21-17-2,55.3%,44.7%,-0.1
Arizona,149-121-2,55.2%,44.8%,+2.4
Mercer,86-70-3,55.1%,44.9%,+2.7
Evansville,146-119-3,55.1%,44.9%,+2.6
Prairie View,71-58-1,55.0%,45.0%,+1.8
Seattle,61-50-3,55.0%,45.1%,+0.8
Old Dominion,140-115-3,54.9%,45.1%,+0.9
UCSD,28-23-2,54.9%,45.1%,+2.4
Bucknell,75-62-2,54.7%,45.3%,+1.7
Radford,70-58-0,54.7%,45.3%,+0.7
Iowa,136-113-2,54.6%,45.4%,+2.4
Santa Clara,126-105-4,54.6%,45.5%,+1.1
Geo Mason,132-110-2,54.6%,45.5%,+2.1
Ball St,145-121-6,54.5%,45.5%,+1.7
Florida Intl,139-116-2,54.5%,45.5%,+1.5
Alcorn St,79-66-0,54.5%,45.5%,+2.1
LSU,128-107-2,54.5%,45.5%,+2.6
SE Missouri,154-129-4,54.4%,45.6%,+2.8
Boise St,139-117-3,54.3%,45.7%,+2.3
BYU,128-108-4,54.2%,45.8%,+2.7
N Colorado,128-108-3,54.2%,45.8%,+2.6
U Mass,142-120-3,54.2%,45.8%,+1.1
GA Tech,143-121-2,54.2%,45.8%,+2.0
Columbia,111-94-3,54.2%,45.9%,+1.4
VMI,80-68-1,54.1%,46.0%,+2.0
Florida St,127-108-4,54.0%,46.0%,+1.5
Louisiana,148-126-2,54.0%,46.0%,+1.3
Neb Omaha,101-86-0,54.0%,46.0%,+1.6
UCSB,151-129-5,53.9%,46.1%,+2.0
SIU Edward,96-82-6,53.9%,46.1%,+0.7
Northeastrn,139-119-7,53.9%,46.1%,+0.3
Iona,146-125-1,53.9%,46.1%,+1.2
Lehigh,70-60-1,53.9%,46.2%,+1.9
NC-Grnsboro,141-121-7,53.8%,46.2%,+2.1
Winthrop,64-55-0,53.8%,46.2%,+2.3
Howard,57-49-2,53.8%,46.2%,+1.4
IL-Chicago,157-135-0,53.8%,46.2%,+2.0
Houston,122-105-3,53.7%,46.3%,+2.9
Manhattan,144-124-5,53.7%,46.3%,+1.3
TX A&M-CC,58-50-2,53.7%,46.3%,+0.7
Quinnipiac,80-69-1,53.7%,46.3%,+5.0
Nevada,140-121-2,53.6%,46.4%,+1.3
South Dakota,89-77-4,53.6%,46.4%,+3.2
Grd Canyon,45-39-0,53.6%,46.4%,+1.0
Auburn,121-105-2,53.5%,46.5%,+1.3
Belmont,99-86-1,53.5%,46.5%,+2.5
Nebraska,127-111-3,53.4%,46.6%,+2.0
Hofstra,144-126-3,53.3%,46.7%,+2.4
Marshall,137-120-4,53.3%,46.7%,+2.0
Missouri St,137-120-2,53.3%,46.7%,+2.2
Michigan,130-114-2,53.3%,46.7%,+1.2
NC State,130-114-4,53.3%,46.7%,+0.3
E Carolina,115-101-3,53.2%,46.8%,+0.7
Delaware,140-123-2,53.2%,46.8%,+1.7
Duquesne,117-103-4,53.2%,46.8%,+2.2
Portland St,142-125-5,53.2%,46.8%,+2.3
Wake Forest,142-125-5,53.2%,46.8%,+0.6
TN State,152-134-3,53.2%,46.9%,+0.9
Georgetown,139-123-2,53.1%,47.0%,+1.9
Wright St,143-127-4,53.0%,47.0%,+0.3
Canisius,145-129-7,52.9%,47.1%,+2.0
NC-Wilmgton,145-129-2,52.9%,47.1%,+1.7
Army,65-58-0,52.9%,47.2%,+1.7
Incar Word,47-42-2,52.8%,47.2%,+2.7
Miss Val St,85-76-3,52.8%,47.2%,+1.8
American,67-60-0,52.8%,47.2%,+1.0
Oklahoma St,128-115-0,52.7%,47.3%,+1.4
Wichita St,119-107-2,52.7%,47.4%,+1.4
New Mexico,130-117-2,52.6%,47.4%,+2.4
Davidson,130-117-6,52.6%,47.4%,+2.6
Idaho St,150-135-5,52.6%,47.4%,+0.8
Maine,70-63-1,52.6%,47.4%,-0.9
UNLV,132-119-3,52.6%,47.4%,+1.7
Fresno St,142-128-2,52.6%,47.4%,+1.2
Bowling Grn,146-132-0,52.5%,47.5%,+1.7
Kansas St,115-104-4,52.5%,47.5%,+2.1
St Josephs,141-128-2,52.4%,47.6%,+2.5
Villanova,132-120-5,52.4%,47.6%,+1.2
S Carolina,121-110-6,52.4%,47.6%,+0.5
TX-Pan Am,55-50-2,52.4%,47.6%,+0.6
Akron,133-121-2,52.4%,47.6%,+1.9
San Diego St,123-112-5,52.3%,47.7%,+0.2
Nicholls,57-52-1,52.3%,47.7%,+3.2
TN Tech,150-137-0,52.3%,47.7%,+1.2
Denver,139-127-3,52.3%,47.7%,+0.1
Wyoming,130-119-7,52.2%,47.8%,+0.6
Col Charlestn,131-120-0,52.2%,47.8%,+1.7
Miss State,119-109-2,52.2%,47.8%,+1.0
Lamar,61-56-1,52.1%,47.9%,-0.3
Coastal Car,61-56-1,52.1%,47.9%,+3.3
San Jose St,140-129-1,52.0%,48.0%,+2.0
Bryant,64-59-1,52.0%,48.0%,+1.6
S Utah,103-95-4,52.0%,48.0%,+0.5
Troy,132-122-4,52.0%,48.0%,+0.6
Oregon St,124-115-0,51.9%,48.1%,+0.1
High Point,56-52-1,51.9%,48.2%,+0.6
Texas Tech,113-105-3,51.8%,48.2%,+1.1
Austin Peay,143-133-9,51.8%,48.2%,+2.1
VCU,118-110-2,51.8%,48.3%,+0.9
Cornell,124-116-3,51.7%,48.3%,+1.5
Ark Pine Bl,78-73-2,51.7%,48.3%,+1.5
Montana,142-133-3,51.6%,48.4%,+1.4
Texas,126-118-2,51.6%,48.4%,+1.0
N Iowa,128-120-1,51.6%,48.4%,+0.7
Marist,133-125-5,51.6%,48.5%,+0.9
Cleveland St,152-143-5,51.5%,48.5%,+1.0
TX El Paso,120-113-2,51.5%,48.5%,+0.9
Gard-Webb,69-65-0,51.5%,48.5%,+1.4
Syracuse,125-118-2,51.4%,48.6%,+1.0
Stony Brook,72-68-0,51.4%,48.6%,+1.0
Rob Morris,73-69-3,51.4%,48.6%,-0.6
Toledo,140-133-3,51.3%,48.7%,+1.6
San Diego,121-115-4,51.3%,48.7%,+0.7
Norfolk St,61-58-0,51.3%,48.7%,-0.8
Indiana,126-120-9,51.2%,48.8%,+1.6
Northwestern,118-113-5,51.1%,48.9%,+0.7
W Virginia,118-113-3,51.1%,48.9%,+0.8
Lipscomb,71-68-1,51.1%,48.9%,-0.5
Memphis,121-116-3,51.1%,49.0%,+2.8
Citadel,128-123-1,51.0%,49.0%,+0.8
Siena,135-130-3,50.9%,49.1%,+1.5
W Michigan,140-135-1,50.9%,49.1%,+0.1
Hampton,58-56-0,50.9%,49.1%,+1.7
Tulsa,121-117-1,50.8%,49.2%,+1.3
Geo Wshgtn,123-119-3,50.8%,49.2%,0.0
St Johns,124-120-6,50.8%,49.2%,+2.4
Notre Dame,124-120-2,50.8%,49.2%,+1.0
Towson,126-122-7,50.8%,49.2%,+1.3
S Alabama,131-127-0,50.8%,49.2%,+0.8
Ohio,130-126-6,50.8%,49.2%,+0.4
CS Fullerton,137-133-3,50.7%,49.3%,+2.8
Samford,139-135-1,50.7%,49.3%,+1.1
GA Southern,142-138-0,50.7%,49.3%,+0.9
N Florida,72-70-2,50.7%,49.3%,+1.4
Gonzaga,111-108-0,50.7%,49.3%,+1.3
Idaho,136-133-3,50.6%,49.4%,+0.9
Liberty,46-45-2,50.6%,49.5%,+1.1
Hsn Christian,54-53-2,50.5%,49.5%,+0.1
TX Christian,118-116-6,50.4%,49.6%,+1.6
Lafayette,64-63-2,50.4%,49.6%,-0.6
Montana St,142-140-0,50.4%,49.7%,-0.3
Kansas City,75-74-2,50.3%,49.7%,-1.2
N Dakota St,101-100-2,50.3%,49.8%,+0.9
UCF,103-102-5,50.2%,49.8%,+2.0
Tulane,111-110-4,50.2%,49.8%,+1.5
Washington,116-115-1,50.2%,49.8%,+0.1
Missouri,120-119-3,50.2%,49.8%,+0.9
Loyola-MD,118-117-4,50.2%,49.8%,+1.1
Georgia,123-122-1,50.2%,49.8%,-0.1
Stanford,136-135-1,50.2%,49.8%,+0.7
Chattanooga,136-135-5,50.2%,49.8%,+0.5
WI-Milwkee,146-145-1,50.2%,49.8%,+0.5
E Michigan,139-139-1,50.0%,50.0%,+0.2
Kennesaw St,60-60-1,50.0%,50.0%,+0.4
Jacksonville,65-65-1,50.0%,50.0%,+0.2
CS Bakersfld,63-63-0,50.0%,50.0%,-0.1
Duke,132-132-2,50.0%,50.0%,+0.8
IPFW,101-101-4,50.0%,50.0%,+0.2
Ste F Austin,47-47-0,50.0%,50.0%,-0.1
USC,128-129-4,49.8%,50.2%,+0.8
Murray St,127-128-4,49.8%,50.2%,-0.1
Clemson,117-118-5,49.8%,50.2%,+0.4
Pacific,135-137-2,49.6%,50.4%,+0.3
Ohio St,121-123-2,49.6%,50.4%,+0.4
Mississippi,119-121-4,49.6%,50.4%,+1.1
Alabama St,58-59-3,49.6%,50.4%,+1.8
Grambling St,58-59-1,49.6%,50.4%,-0.8
W Carolina,145-148-1,49.5%,50.5%,0.0
Oregon,123-126-3,49.4%,50.6%,+1.2
Princeton,121-124-3,49.4%,50.6%,+0.8
Texas St,79-81-3,49.4%,50.6%,-0.6
Drake,118-121-1,49.4%,50.6%,+0.3
Jksnville St,131-135-3,49.3%,50.8%,+0.2
S Mississippi,126-130-4,49.2%,50.8%,-0.1
W Kentucky,125-129-4,49.2%,50.8%,+1.0
Utah Tech,31-32-0,49.2%,50.8%,+1.2
Detroit,153-158-6,49.2%,50.8%,+0.8
Yale,121-125-3,49.2%,50.8%,+0.9
Penn St,117-121-3,49.2%,50.8%,-0.7
N Arizona,136-141-2,49.1%,50.9%,+0.7
Oakland,109-113-1,49.1%,50.9%,+0.5
App State,131-136-7,49.1%,50.9%,+0.2
McNeese St,51-53-0,49.0%,51.0%,+0.9
Bradley,125-130-4,49.0%,51.0%,+0.8
James Mad,125-130-2,49.0%,51.0%,+0.7
N Alabama,49-51-0,49.0%,51.0%,+2.4
St. Thomas,24-25-1,49.0%,51.0%,-0.4
Valparaiso,116-121-2,49.0%,51.1%,+0.6
U Penn,117-122-5,49.0%,51.1%,+0.1
Rutgers,115-120-2,48.9%,51.1%,+0.7
Brown,111-116-4,48.9%,51.1%,-0.6
Arkansas St,131-137-6,48.9%,51.1%,+0.4
S Illinois,126-132-3,48.8%,51.2%,-0.9
Loyola Mymt,122-128-3,48.8%,51.2%,-1.0
N Illinois,139-146-4,48.8%,51.2%,+0.2
Harvard,119-125-1,48.8%,51.2%,-0.3
Fla Atlantic,115-121-4,48.7%,51.3%,+0.5
Utah,123-130-2,48.6%,51.4%,-0.7
Campbell,52-55-1,48.6%,51.4%,-0.7
NC Central,52-55-0,48.6%,51.4%,-1.4
IU Indy,103-109-2,48.6%,51.4%,+0.6
Fairfield,135-143-4,48.6%,51.4%,-0.4
E Kentucky,133-141-3,48.5%,51.5%,+1.4
Alabama,114-121-4,48.5%,51.5%,+1.2
Richmond,122-130-3,48.4%,51.6%,+0.8
Central Mich,137-146-3,48.4%,51.6%,+0.4
TX-Arlington,87-93-2,48.3%,51.7%,+1.3
Tarleton St,29-31-1,48.3%,51.7%,-0.1
N Mex State,108-116-5,48.2%,51.8%,+0.2
Arizona St,117-126-1,48.2%,51.9%,+0.1
VA Tech,103-111-4,48.1%,51.9%,-0.5
Pepperdine,127-137-2,48.1%,51.9%,+0.4
Fla Gulf Cst,51-55-2,48.1%,51.9%,-1.0
La Salle,114-123-1,48.1%,51.9%,+0.6
DePaul,124-134-4,48.1%,51.9%,+0.1
Fordham,110-119-6,48.0%,52.0%,+0.4
S Methodist,110-119-1,48.0%,52.0%,-0.8
Le Moyne,12-13-0,48.0%,52.0%,-1.6
Coppin St,71-77-2,48.0%,52.0%,-1.6
LA Tech,129-140-2,48.0%,52.0%,-0.6
Arkansas,104-113-1,47.9%,52.1%,+0.3
Colorado St,115-125-2,47.9%,52.1%,-0.6
Wash State,112-122-2,47.9%,52.1%,+0.3
Mass Lowell,55-60-2,47.8%,52.2%,+1.3
