Team,Over Record,Over %,Under %,Total +/-
New York,2-0-0,100.0%,0.0%,+11.0
Philadelphia,1-0-0,100.0%,0.0%,+1.5
Dallas,4-0-0,100.0%,0.0%,+15.8
Memphis,2-1-0,66.7%,33.3%,+2.0
Indiana,2-1-0,66.7%,33.3%,+6.0
Denver,2-1-0,66.7%,33.3%,+22.7
Boston,2-1-0,66.7%,33.3%,+6.5
Chicago,3-2-0,60.0%,40.0%,+12.0
Sacramento,3-2-0,60.0%,40.0%,+2.4
Cleveland,2-2-0,50.0%,50.0%,+3.9
Milwaukee,2-2-0,50.0%,50.0%,+8.8
Orlando,2-2-0,50.0%,50.0%,-8.9
Okla City,2-2-0,50.0%,50.0%,+1.6
Minnesota,2-2-0,50.0%,50.0%,-1.6
Detroit,2-2-0,50.0%,50.0%,+10.5
Phoenix,2-2-0,50.0%,50.0%,+2.6
LA Clippers,2-3-0,40.0%,60.0%,-4.4
Toronto,2-3-0,40.0%,60.0%,+1.8
Charlotte,1-2-0,33.3%,66.7%,-1.0
LA Lakers,1-2-0,33.3%,66.7%,+0.3
New Orleans,1-2-1,33.3%,66.7%,-8.3
Washington,1-2-0,33.3%,66.7%,-11.3
San Antonio,1-3-0,25.0%,75.0%,-13.9
Atlanta,1-3-0,25.0%,75.0%,-8.3
Brooklyn,1-3-0,25.0%,75.0%,-1.6
Houston,1-4-0,20.0%,80.0%,-13.9
Portland,1-4-0,20.0%,80.0%,-16.3
Miami,0-2-0,0.0%,100.0%,-21.8
Utah,0-3-0,0.0%,100.0%,-10.2
Golden State,0-2-0,0.0%,100.0%,-28.8
