Team,Over Record,Over %,Under %,Total +/-
Golden State,5-0-0,100.0%,0.0%,+17.1
New York,1-0-0,100.0%,0.0%,+19.5
Dallas,4-0-0,100.0%,0.0%,+9.5
Atlanta,5-1-0,83.3%,16.7%,+3.5
Miami,5-1-0,83.3%,16.7%,+4.3
Memphis,4-1-0,80.0%,20.0%,+6.1
Sacramento,4-1-0,80.0%,20.0%,+16.4
Denver,2-1-0,66.7%,33.3%,+1.2
Indiana,4-2-0,66.7%,33.3%,+6.7
Orlando,4-2-0,66.7%,33.3%,-3.9
Chicago,8-5-0,61.5%,38.5%,+5.0
Washington,7-5-0,58.3%,41.7%,+3.5
Toronto,8-6-0,57.1%,42.9%,+3.8
LA Clippers,4-4-1,50.0%,50.0%,+3.6
Phoenix,3-3-0,50.0%,50.0%,-5.3
Philadelphia,4-4-0,50.0%,50.0%,-1.1
San Antonio,5-5-0,50.0%,50.0%,-5.6
LA Lakers,2-2-0,50.0%,50.0%,+0.8
Portland,6-7-1,46.2%,53.9%,-1.0
Brooklyn,5-6-0,45.5%,54.6%,+8.3
New Orleans,4-5-0,44.4%,55.6%,-5.6
Utah,5-8-0,38.5%,61.5%,-2.2
Detroit,4-7-0,36.4%,63.6%,-1.5
Houston,1-2-0,33.3%,66.7%,-5.3
Milwaukee,1-3-0,25.0%,75.0%,-6.4
Charlotte,3-9-0,25.0%,75.0%,-6.5
Okla City,0-1-0,0.0%,100.0%,-39.5
Cleveland,0-2-0,0.0%,100.0%,-5.8
