Team,ATS Record,Cover %,MOV,ATS +/-
W Kentucky,2-0-1,100.0%,15.3,+4.2
Lafayette,2-0-0,100.0%,-6.0,+2.5
Wright St,1-0-0,100.0%,13.0,+17.0
UTSA,1-0-0,100.0%,-8.0,+15.0
Central Mich,1-0-0,100.0%,-3.0,+10.5
Connecticut,1-0-1,100.0%,5.0,+4.8
Liberty,1-0-0,100.0%,21.0,+26.5
Lamar,1-0-0,100.0%,-7.0,+3.0
Winthrop,2-0-0,100.0%,1.0,+3.0
Prairie View,3-0-0,100.0%,-6.3,+17.0
Georgia,2-0-0,100.0%,27.0,+16.8
Jksnville St,2-0-0,100.0%,3.0,+7.3
UC Irvine,2-0-0,100.0%,19.0,+12.5
Texas St,1-0-0,100.0%,9.0,+3.0
Morehead St,3-0-0,100.0%,-12.3,+3.7
Ste F Austin,1-0-0,100.0%,-3.0,+2.5
Nevada,2-0-0,100.0%,31.0,+11.8
Hampton,1-0-0,100.0%,-14.0,+9.0
Auburn,3-0-1,100.0%,27.5,+12.8
Arizona St,4-0-0,100.0%,11.8,+14.9
Kent St,1-0-0,100.0%,16.0,+13.5
UC Riverside,1-0-0,100.0%,2.0,+13.0
Bradley,2-0-0,100.0%,18.0,+10.0
Tennessee,2-0-0,100.0%,28.5,+8.0
U Penn,1-0-0,100.0%,-19.0,+4.5
Fairfield,1-0-0,100.0%,3.0,+1.0
Iowa St,1-0-0,100.0%,9.0,+3.5
Detroit,3-0-0,100.0%,-2.3,+14.5
Idaho St,3-0-0,100.0%,-7.0,+9.8
VCU,2-0-0,100.0%,17.0,+2.0
Purdue,3-0-0,100.0%,16.7,+6.5
Wichita St,2-0-0,100.0%,17.0,+11.8
Coastal Car,2-0-0,100.0%,-9.5,+4.5
Brown,1-0-0,100.0%,1.0,+7.0
Furman,4-0-0,100.0%,10.3,+6.0
Illinois St,2-0-0,100.0%,16.0,+5.5
TX A&M-CC,2-0-0,100.0%,17.0,+12.0
E Kentucky,1-0-0,100.0%,15.0,+5.0
Santa Clara,5-0-0,100.0%,19.2,+15.8
N Iowa,3-0-0,100.0%,22.0,+14.8
Arizona,1-0-0,100.0%,32.0,+12.5
Texas A&M,2-0-0,100.0%,19.5,+2.5
Fla Gulf Cst,2-0-0,100.0%,-5.5,+6.8
San Jose St,1-0-0,100.0%,7.0,+1.0
Delaware St,2-0-0,100.0%,-9.5,+9.0
Loyola Mymt,3-0-0,100.0%,11.3,+12.3
Wm & Mary,2-0-0,100.0%,-2.0,+3.5
Oregon St,1-0-0,100.0%,12.0,+9.5
TX-Pan Am,2-0-0,100.0%,-8.0,+17.0
Neb Omaha,3-0-0,100.0%,-14.0,+7.0
Col Charlestn,2-0-0,100.0%,12.5,+6.3
Southern,1-0-0,100.0%,-17.0,+8.5
St Marys,1-0-0,100.0%,9.0,+12.5
Indiana St,1-0-0,100.0%,-5.0,+4.0
Texas,2-0-0,100.0%,44.0,+15.0
App State,1-0-0,100.0%,3.0,+10.0
Nebraska,2-0-0,100.0%,4.0,+11.0
UC Davis,2-0-0,100.0%,5.5,+13.0
Elon,1-0-0,100.0%,7.0,+22.5
Yale,1-0-0,100.0%,25.0,+13.5
N Dakota St,2-0-0,100.0%,1.5,+15.0
Pittsburgh,2-0-0,100.0%,32.0,+19.0
UCLA,2-0-0,100.0%,18.0,+6.8
NC-Wilmgton,2-0-0,100.0%,13.5,+13.5
Missouri St,3-0-0,100.0%,8.3,+9.8
Cal St Nrdge,2-0-0,100.0%,6.5,+6.8
South Dakota,4-1-1,80.0%,-1.2,+3.0
LA Tech,4-1-0,80.0%,4.4,-0.4
Wash State,4-1-0,80.0%,9.4,+4.0
F Dickinson,4-1-0,80.0%,-14.4,+2.8
North Dakota,4-1-0,80.0%,-2.6,+6.4
Maine,4-1-0,80.0%,4.4,+6.2
Drexel,3-1-0,75.0%,1.3,+4.8
Gonzaga,3-1-0,75.0%,36.3,+9.5
St Fran (PA),3-1-0,75.0%,-18.3,+1.0
Cornell,3-1-0,75.0%,8.3,+11.6
Mt St Marys,3-1-0,75.0%,4.3,-0.9
Kansas City,3-1-0,75.0%,-8.5,-2.4
Troy,3-1-0,75.0%,5.5,+0.1
SE Louisiana,3-1-1,75.0%,-4.2,+4.8
Grambling St,3-1-0,75.0%,-12.8,-0.5
SE Missouri,3-1-0,75.0%,-4.3,+1.1
Georgia St,3-1-0,75.0%,-8.0,-0.4
Villanova,3-1-0,75.0%,20.0,+6.3
San Francisco,3-1-1,75.0%,15.8,+6.3
Cleveland St,3-1-0,75.0%,5.0,+9.0
Iowa,3-1-0,75.0%,18.5,+3.6
Norfolk St,3-1-0,75.0%,10.3,+12.1
Fla Atlantic,3-1-1,75.0%,5.6,+2.5
Utah Tech,3-1-0,75.0%,-7.8,+2.6
Pacific,3-1-0,75.0%,-13.5,-0.4
Denver,3-1-0,75.0%,2.5,+7.1
Florida St,3-1-0,75.0%,12.0,+4.3
W Georgia,3-1-0,75.0%,-12.5,+3.5
Samford,3-1-0,75.0%,8.3,+5.9
St Bonavent,3-1-0,75.0%,7.8,+2.6
WI-Milwkee,3-1-0,75.0%,11.8,+7.8
SIU Edward,5-2-0,71.4%,-0.1,+8.0
Merrimack,5-2-0,71.4%,-10.0,+2.5
S Car State,2-1-0,66.7%,-8.0,+0.7
Boston U,2-1-0,66.7%,-1.3,-0.7
Tarleton St,2-1-0,66.7%,-27.7,-2.2
Ohio St,2-1-0,66.7%,19.0,+7.2
Michigan St,2-1-0,66.7%,22.3,+9.3
