Team,ATS Record,Cover %,MOV,ATS +/-
Middle Tenn,4-0-0,100.0%,17.8,+13.1
Morgan St,1-0-0,100.0%,11.5,+15.5
Youngs St,4-0-0,100.0%,6.8,+6.9
Bryant,2-0-0,100.0%,23.3,+11.8
Bucknell,2-0-0,100.0%,14.5,+9.8
IU Indy,1-0-0,100.0%,56.5,+38.5
Florida,4-0-0,100.0%,16.8,+5.9
S Methodist,3-0-0,100.0%,24.3,+10.7
Hampton,2-0-0,100.0%,23.0,+7.8
Hsn Christian,4-0-0,100.0%,-0.2,+4.9
Col Charlestn,4-0-0,100.0%,9.8,+5.5
Troy,4-0-0,100.0%,5.3,+4.9
Oregon St,5-0-0,100.0%,16.2,+10.1
Coastal Car,4-0-1,100.0%,8.2,+8.8
Dartmouth,3-0-0,100.0%,22.8,+11.5
Lipscomb,3-0-1,100.0%,18.8,+10.9
S Car State,3-0-0,100.0%,30.0,+28.7
UCSD,4-0-0,100.0%,21.6,+9.8
Kansas,3-0-0,100.0%,16.0,+3.5
NJIT,2-0-0,100.0%,-2.0,+8.0
Mississippi,3-0-1,100.0%,26.0,+8.0
St Bonavent,4-0-0,100.0%,11.0,+6.0
LA Tech,2-0-1,100.0%,20.0,+6.3
Duke,4-0-0,100.0%,18.8,+5.3
LIU,2-0-1,100.0%,3.8,+3.3
S Indiana,4-0-0,100.0%,19.4,+13.1
N Alabama,4-0-0,100.0%,13.0,+11.4
Le Moyne,3-0-0,100.0%,21.0,+22.2
New Orleans,5-1-0,83.3%,-15.2,+5.9
Texas Tech,5-1-0,83.3%,31.5,+5.7
Elon,5-1-0,83.3%,17.3,+12.8
Vanderbilt,5-1-0,83.3%,24.8,+6.1
Memphis,5-1-0,83.3%,9.5,+6.5
Michigan St,4-1-0,80.0%,13.8,+5.3
NC-Grnsboro,4-1-0,80.0%,3.7,+1.2
Kent St,4-1-1,80.0%,6.5,+2.3
Dayton,4-1-0,80.0%,9.8,+1.4
Illinois St,4-1-0,80.0%,9.5,+1.8
SE Louisiana,4-1-0,80.0%,6.3,+6.8
Liberty,4-1-0,80.0%,17.6,+2.7
Delaware,4-1-0,80.0%,2.0,+2.1
St Peters,4-1-0,80.0%,3.4,+4.8
San Jose St,4-1-0,80.0%,5.8,+2.3
St Johns,4-1-0,80.0%,22.6,+5.3
W Virginia,4-1-0,80.0%,13.6,+10.2
Nicholls,4-1-1,80.0%,1.0,+3.7
Valparaiso,3-1-0,75.0%,0.8,+3.5
Jackson St,3-1-0,75.0%,-20.0,+3.6
WI-Milwkee,3-1-0,75.0%,16.2,+5.5
N Iowa,3-1-0,75.0%,19.0,+6.3
Alabama,3-1-0,75.0%,20.5,+9.6
Coppin St,3-1-0,75.0%,-16.3,+9.5
Buffalo,3-1-0,75.0%,-21.0,-0.4
NC A&T,3-1-0,75.0%,5.4,+2.5
Alcorn St,3-1-0,75.0%,-18.8,+3.4
Villanova,3-1-0,75.0%,7.8,+3.8
Presbyterian,3-1-0,75.0%,6.8,+3.6
Mt St Marys,3-1-0,75.0%,6.6,+3.5
Santa Clara,3-1-0,75.0%,6.5,+2.6
Florida A&M,3-1-0,75.0%,-32.0,-0.1
NC-Asheville,3-1-0,75.0%,-7.5,+3.0
Providence,3-1-0,75.0%,6.8,-2.0
N Florida,3-1-0,75.0%,1.5,+3.5
Drexel,3-1-0,75.0%,16.8,+8.1
Fla Atlantic,3-1-0,75.0%,15.3,+6.4
Wyoming,3-1-1,75.0%,12.3,+7.0
Yale,3-1-0,75.0%,12.8,+8.9
Winthrop,3-1-0,75.0%,16.3,+1.6
Central Mich,3-1-0,75.0%,13.0,+10.4
UCSB,3-1-0,75.0%,23.0,+8.0
South Dakota,3-1-0,75.0%,6.8,+3.9
Fordham,3-1-0,75.0%,-1.8,+2.1
TX-Pan Am,3-1-0,75.0%,5.0,+3.1
Manhattan,3-1-0,75.0%,1.0,+6.4
W Michigan,3-1-1,75.0%,-2.0,+7.5
W Kentucky,3-1-1,75.0%,-1.8,+3.6
Chicago St,3-1-0,75.0%,-15.5,+1.4
Air Force,3-1-0,75.0%,-5.5,-1.9
Texas St,2-1-1,66.7%,2.5,+3.3
Mercer,2-1-0,66.7%,21.3,+1.8
F Dickinson,2-1-0,66.7%,-16.7,-0.5
Utah,4-2-0,66.7%,17.8,+3.3
Jksnville St,2-1-0,66.7%,20.2,+1.0
IL-Chicago,2-1-0,66.7%,12.3,+3.8
Pittsburgh,2-1-0,66.7%,2.7,-0.5
North Dakota,2-1-0,66.7%,-4.5,-2.2
Stanford,2-1-0,66.7%,14.3,-0.8
Lg Beach St,2-1-0,66.7%,8.8,+5.5
Missouri St,4-2-0,66.7%,3.7,+5.0
Xavier,2-1-0,66.7%,26.3,+6.3
Maryland BC,2-1-0,66.7%,2.3,+7.3
Portland,2-1-0,66.7%,6.0,-0.5
High Point,2-1-0,66.7%,12.7,-0.2
Notre Dame,2-1-0,66.7%,19.7,+2.0
Wagner,2-1-0,66.7%,-1.0,+0.2
SC Upstate,2-1-0,66.7%,-18.7,+6.8
Sac State,2-1-0,66.7%,16.3,+15.8
Hofstra,2-1-0,66.7%,16.6,-4.2
Butler,2-1-0,66.7%,16.0,+7.2
Colgate,2-1-0,66.7%,7.7,+5.0
Miss State,4-2-0,66.7%,17.2,+7.3
Colorado,4-2-0,66.7%,11.8,+3.5
Incar Word,2-1-0,66.7%,4.0,+0.8
Wisconsin,2-1-0,66.7%,20.0,+2.5
Monmouth,2-1-0,66.7%,-5.3,+10.3
WI-Grn Bay,2-1-0,66.7%,-1.7,+3.2
Murray St,2-1-1,66.7%,22.8,+4.0
